STATE_CODE_001,STRUCTURE_NUMBER_008,RECORD_TYPE_005A,ROUTE_PREFIX_005B,SERVICE_LEVEL_005C,ROUTE_NUMBER_005D,DIRECTION_005E,HIGHWAY_DISTRICT_002,COUNTY_CODE_003,PLACE_CODE_004,FEATURES_DESC_006A,CRITICAL_FACILITY_006B,FACILITY_CARRIED_007,LOCATION_009,MIN_VERT_CLR_010,KILOPOINT_011,BASE_HWY_NETWORK_012,LRS_INV_ROUTE_013A,SUBROUTE_NO_013B,LAT_016,LONG_017,DETOUR_KILOS_019,TOLL_020,MAINTENANCE_021,OWNER_022,FUNCTIONAL_CLASS_026,YEAR_BUILT_027,TRAFFIC_LANES_ON_028A,TRAFFIC_LANES_UND_028B,ADT_029,YEAR_ADT_030,DESIGN_LOAD_031,APPR_WIDTH_MT_032,MEDIAN_CODE_033,DEGREES_SKEW_034,STRUCTURE_FLARED_035,RAILINGS_036A,TRANSITIONS_036B,APPR_RAIL_036C,APPR_RAIL_END_036D,HISTORY_037,NAVIGATION_038,NAV_VERT_CLR_MT_039,NAV_HORR_CLR_MT_040,OPEN_CLOSED_POSTED_041,SERVICE_ON_042A,SERVICE_UND_042B,STRUCTURE_KIND_043A,STRUCTURE_TYPE_043B,APPR_KIND_044A,APPR_TYPE_044B,MAIN_UNIT_SPANS_045,APPR_SPANS_046,HORR_CLR_MT_047,MAX_SPAN_LEN_MT_048,STRUCTURE_LEN_MT_049,LEFT_CURB_MT_050A,RIGHT_CURB_MT_050B,ROADWAY_WIDTH_MT_051,DECK_WIDTH_MT_052,VERT_CLR_OVER_MT_053,VERT_CLR_UND_REF_054A,VERT_CLR_UND_054B,LAT_UND_REF_055A,LAT_UND_MT_055B,LEFT_LAT_UND_MT_056,DECK_COND_058,SUPERSTRUCTURE_COND_059,SUBSTRUCTURE_COND_060,CHANNEL_COND_061,CULVERT_COND_062,OPR_RATING_METH_063,OPERATING_RATING_064,INV_RATING_METH_065,INVENTORY_RATING_066,STRUCTURAL_EVAL_067,DECK_GEOMETRY_EVAL_068,UNDCLRENCE_EVAL_069,POSTING_EVAL_070,WATERWAY_EVAL_071,APPR_ROAD_EVAL_072,WORK_PROPOSED_075A,WORK_DONE_BY_075B,IMP_LEN_MT_076,DATE_OF_INSPECT_090,INSPECT_FREQ_MONTHS_091,FRACTURE_092A,UNDWATER_LOOK_SEE_092B,SPEC_INSPECT_092C,FRACTURE_LAST_DATE_093A,UNDWATER_LAST_DATE_093B,SPEC_LAST_DATE_093C,BRIDGE_IMP_COST_094,ROADWAY_IMP_COST_095,TOTAL_IMP_COST_096,YEAR_OF_IMP_097,OTHER_STATE_CODE_098A,OTHER_STATE_PCNT_098B,OTHR_STATE_STRUC_NO_099,STRAHNET_HIGHWAY_100,PARALLEL_STRUCTURE_101,TRAFFIC_DIRECTION_102,TEMP_STRUCTURE_103,HIGHWAY_SYSTEM_104,FEDERAL_LANDS_105,YEAR_RECONSTRUCTED_106,DECK_STRUCTURE_TYPE_107,SURFACE_TYPE_108A,MEMBRANE_TYPE_108B,DECK_PROTECTION_108C,PERCENT_ADT_TRUCK_109,NATIONAL_NETWORK_110,PIER_PROTECTION_111,BRIDGE_LEN_IND_112,SCOUR_CRITICAL_113,FUTURE_ADT_114,YEAR_OF_FUTURE_ADT_115,MIN_NAV_CLR_MT_116,FED_AGENCY,DATE_LAST_UPDATE,TYPE_LAST_UPDATE,DEDUCT_CODE,REMARKS,PROGRAM_CODE,PROJ_NO,PROJ_SUFFIX,NBI_TYPE_OF_IMP,DTL_TYPE_OF_IMP,SPECIAL_CODE,STEP_CODE,STATUS_WITH_10YR_RULE,SUFFICIENCY_ASTERC,SUFFICIENCY_RATING,STATUS_NO_10YR_RULE
24,100000160069010,1,3,1,00227,0,03,033,8350,'NE BRANCH OF ANACOSTIA R',,'RIVERDALE ROAD    ','0.33 MI W OF MD 201      ',99.99,0.837,,,,00000000,000000000,3,3,01,01,17,1931,2,0,7399,1994,0,8.2,0,0,0,1,0,1,0,2,0,0,0,A,5,5,1,11,0,00,2,0,8.2,13.7,30.2,1.5,0,8.2,10.6,99.99,N,0,N,99.9,0,6,6,6,8,N,2,84.6,2,72,6,2,N,5,4,8,33,1,30.2,106,24,N  ,N  ,N  ,,,,207,21,228,,,,,0,N,2,,0,,0,1,6,0,0,8,0,5,Y,5,8730,2012,,N,4/16/2007,B,A ,,,,,,,,,2,,76.6,2
24,100000160070010,1,3,1,00193,0,03,033,2200,'CSX TRANS.              ',,'MD 193            ','0.12 MILE EAST OF MD 430 ',99.99,7.627,,,,38595400,076551200,2,3,01,01,14,1942,6,0,44725,2002,5,21.9,3,18,0,1,1,1,1,5,N,0,0,A,1,2,3,02,0,00,4,0,10.3,22.3,75.3,1.5,1.2,20.7,25.4,99.99,R,6.7,R,7.7,7.7,7,6,7,N,N,2,44.1,2,32.4,6,2,6,5,N,8,35,1,75.3,706,24,N  ,N  ,N  ,,,,1235,124,1363,,,,,0,N,2,,0,,1988,1,6,0,0,8,0,1,Y,N,60850,2022,,N,4/16/2007,B,A ,,,,,,,,,2,,75.6,2
24,100000160071020,1,3,1,00193,0,03,033,600,'INDIAN CREEK            ',,'MD 193            ','0.28 MILE EAST OF MD 430 ',99.99,7.884,,,,38595400,076550600,10,3,01,01,14,1942,4,0,44725,2002,4,21.9,,0,0,N,N,N,N,5,0,0,0,A,1,5,1,19,0,00,0,0,10.3,0,39.9,0,0,0,0,99.99,N,0,N,99.9,0,N,N,N,6,6,1,99.9,1,99.9,6,N,N,5,7,8,,,,905,24,N  ,N  ,N  ,,,,,,,2000,,,,0,N,2,,0,,1961,N,N,N,N,8,0,5,Y,8,60850,2022,,N,4/16/2007,B,Z ,,,,,,,,,0,*,70,0
24,100000160072010,1,3,1,00010,0,03,033,600,'INDIAN CREEK            ',,'BERWYN ROAD       ','0.84 MI W OF MD 201      ',99.99,0.209,,,,00000000,000000000,2,3,01,01,17,1933,2,0,5500,1994,4,7.9,0,0,0,1,0,0,0,5,0,0,0,A,5,5,3,02,0,00,1,0,9.1,19.2,20.1,1.6,1.6,9.1,13.2,99.99,N,0,N,99.9,0,4,6,5,7,N,1,53.1,1,32.4,5,3,N,5,9,8,35,1,20.1,1205,24,N  ,N  ,N  ,,,,171,17,188,,,,,0,N,2,,0,,0,1,6,0,0,8,0,5,Y,8,6490,2012,,N,4/16/2007,B,A ,,Q120,0001502,0,12,15,,,1,,64.2,1
24,100000160073010,1,3,1,00500,0,03,033,5100,'NORTHWEST BRANCH        ',,'MD 500            ','0.10 MILE EAST OF MD 501 ',99.99,1.352,,,,00000000,000000000,2,3,01,01,16,1934,4,0,37675,2002,5,23.8,2,27,0,1,1,1,1,5,0,0,0,A,5,5,3,02,0,00,2,0,10.3,13.1,27.4,1.6,1.6,23.8,27.5,99.99,N,0,N,99.9,0,7,7,7,6,N,1,74.7,1,45,7,9,N,5,5,8,,,,1105,24,N  ,N  ,N  ,,,,,,,2000,,,,0,N,2,,0,,1987,1,1,0,1,8,0,5,Y,5,47880,2022,,N,4/16/2007,B,Z ,,,,,,,,,0,,95.4,0
24,100000160074020,1,3,1,00501,0,03,033,0,'BR OF NORTHWEST BRANCH  ',,'MD 501            ','0.82 MILE EAST OF MD 212 ',99.99,1.319,,,,00000000,000000000,5,3,01,01,16,1968,4,0,16225,2002,5,15.2,0,0,0,0,0,0,0,5,0,0,0,A,5,5,1,19,0,00,0,0,14.6,0,18.6,0,0,0,0,99.99,N,0,N,99.9,0,N,N,N,7,7,2,32.4,2,32.4,7,N,N,5,7,8,,,,1106,24,N  ,N  ,N  ,,,,,,,2000,,,,0,N,2,,0,,0,1,N,N,N,8,0,5,Y,8,17950,2022,,N,4/16/2007,B,Z ,,,,,,,,,0,*,77.4,0
24,100000160075020,1,3,1,00193,0,03,033,0,'NORTHEAST BRANCH        ',,'MD 193            ','0.05 MILE WEST OF MD 214 ',99.99,27.771,,,,38540000,076470600,2,3,01,01,16,1988,6,0,20725,2002,5,21.9,,11,0,1,1,1,1,5,0,0,0,A,5,5,1,19,0,00,0,0,21.9,0,11.6,0,0,0,0,99.99,N,0,N,99.9,0,N,N,N,7,7,2,32.4,2,32.4,7,N,N,5,7,7,,,,406,24,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,0,,0,N,N,N,N,8,0,1,Y,8,32163,2022,,N,4/16/2007,B,Z ,,,,,,,,,0,*,82.6,0
24,100000160076030,1,3,1,00193,0,03,033,0,'BRANCH OF INDIAN CREEK  ',,'MD 193            ','AT MD 430                ',99.99,7.434,,,,00000000,000000000,10,3,01,01,14,1962,6,0,44725,2002,5,20.7,,18,0,1,1,1,1,5,0,0,0,A,1,5,3,19,0,00,0,0,10.3,0,59.1,0,0,0,0,99.99,N,0,N,99.9,0,N,N,N,8,7,2,32.4,2,32.4,7,N,N,5,9,8,,,,106,24,N  ,N  ,N  ,,,,,,,2000,,,,0,N,2,,0,,0,N,N,N,N,8,0,5,Y,8,60850,2022,,N,4/16/2007,B,Z ,,,,,,,,,0,*,70,0
24,100000160077013,1,3,1,00198,0,03,033,5550,'LAFAYETTE AVE  CSX TRANS',,'MD 198 EB         ','0.26 MILE WEST OF MD 197 ',99.99,5.905,,,,39054800,076504800,5,3,01,01,14,1985,3,2,21375,2002,5,14,0,13,0,1,1,1,1,5,N,0,0,A,5,4,4,02,0,00,3,0,13.4,23.5,60.4,0,1.2,13.4,15.4,99.99,H,5.2,H,3.4,0,7,7,7,N,N,2,32.4,2,32.4,7,5,7,5,N,8,31,1,60.4,505,24,N  ,N  ,N  ,,,,1202,120,1322,,,,,0,R,1,,0,,0,1,1,0,1,8,0,1,Y,N,28445,2022,,N,4/16/2007,B,Z ,,,,,,,,,0,,77.8,0
24,100000160077014,1,3,1,00198,0,03,033,5550,'LAFAYETTE AVE  CSX TRANS',,'MD 198 WB         ','0.26 MILE WEST OF MD 197 ',99.99,5.905,,,,39054800,076504800,5,3,01,01,14,1944,3,2,21375,2002,5,14,0,13,0,1,1,1,1,5,N,0,0,A,5,4,4,02,0,00,3,0,13.1,23.5,60.7,1.5,0,13.1,15.4,99.99,R,6.12,R,4.3,0,7,7,7,N,N,2,32.4,2,32.4,7,4,4,5,N,8,35,1,60.7,505,24,N  ,N  ,N  ,,,,604,60,664,,,,,0,L,1,,0,,1985,1,1,0,1,8,0,1,Y,N,28445,2022,,N,4/16/2007,B,Z ,,,,,,,,,0,,74.6,0
24,100000160078013,1,3,1,00198,0,03,033,0,'PATUXENT RIVER          ',,'MD 198 EB         ','ON ANNE ARUNDEL CO LINE  ',99.99,6.935,,,,39054800,076493600,5,3,01,01,14,1986,3,0,21375,2002,5,13.1,0,30,0,1,1,1,1,5,0,0,0,A,5,5,4,02,0,00,6,0,13.1,42.7,214.9,0,1.5,13.1,15.4,99.99,N,0,N,99.9,0,7,7,7,7,N,2,32.4,2,32.4,7,4,N,5,9,8,35,1,214.9,405,24,N  ,N  ,N  ,,,,2140,214,2354,,,,,0,R,1,,0,,0,1,1,0,1,8,0,5,Y,8,28445,2022,,N,4/16/2007,B,Z ,,,,,,,,,0,,76.7,0
24,100000160078014,1,3,1,00198,0,03,033,0,'PATUXENT RIVER          ',,'MD 198 WB         ','ON ANNE ARUNDEL CO LINE  ',99.99,6.935,,,,39054800,076493600,5,3,01,01,14,1983,3,0,21375,2002,5,20.7,0,30,1,1,1,1,1,5,0,0,0,A,5,5,4,02,0,00,6,0,13.4,42.7,214.9,0,1.2,13.4,15.4,99.99,N,0,N,99.9,0,7,7,7,8,N,2,32.4,2,32.4,7,5,N,5,9,8,33,1,214.9,405,24,N  ,N  ,N  ,,,,2140,214,2354,,,,,0,L,1,,0,,0,1,1,0,1,8,0,5,Y,8,28445,2022,,N,4/16/2007,B,Z ,,,,,,,,,0,,77.8,0
24,100000160079010,1,3,1,00650,0,03,033,0,'NORTHWEST BRANCH        ',,'MD 650            ','0.05 MILE SOUTH OF MD 320',99.99,4.393,,,,39000000,076590000,5,3,01,01,14,1939,4,0,35225,2002,5,25.6,2,15,0,N,N,N,N,5,0,0,0,A,5,5,1,11,0,00,1,0,14,15.2,18.9,2.4,0,25.6,38.9,99.99,N,0,N,99.9,0,6,6,6,7,N,2,32.4,2,32.4,6,9,N,5,9,8,,,,306,24,N  ,N  ,N  ,,,,,,,2000,,,,0,N,2,,0,,1955,9,6,0,0,8,0,5,Y,8,37242,2022,,N,4/16/2007,B,Z ,,,,,,,,,0,,91.7,0
24,100000160083010,1,3,1,00704,0,03,033,0,'CATTAIL BRANCH          ',,'MD 704            ','0.52 MILE WEAST OF MD 202',99.99,4.023,,,,38551200,076524800,3,3,01,01,16,1942,6,0,29025,2002,5,26.8,2,0,0,1,1,1,1,5,0,0,0,A,1,5,1,02,0,00,1,0,10.9,6.1,6.7,1.7,1.7,26.8,30.9,99.99,N,0,N,99.9,0,6,6,6,6,7,2,32.4,2,32.4,6,7,N,5,7,8,,,,107,24,N  ,N  ,N  ,,,,,,,2000,,,,0,N,2,,0,,1970,1,6,0,0,8,0,5,Y,8,41059,2022,,N,4/16/2007,B,Z ,,,,,,,,,0,,95.9,0
24,100000160084020,1,3,1,00704,0,03,033,0,'CABIN BRANCH            ',,'MD 704            ','0.90 MI E OF WASH DC LINE',99.99,1.448,,,,38541200,076540000,5,3,01,01,16,1942,4,0,26025,2002,5,25.6,,0,0,N,1,1,1,5,0,0,0,A,1,5,1,19,0,00,0,0,10.3,0,40.8,0,0,0,0,99.99,N,0,N,99.9,0,N,N,N,5,7,2,99.9,2,73.8,7,N,N,5,7,8,,,,107,24,N  ,N  ,N  ,,,,,,,2000,,,,0,N,2,,0,,1970,N,N,N,N,8,0,5,Y,8,27572,2022,,N,4/16/2007,B,Z ,,,,,,,,,0,*,77.6,0
24,100000160086010,1,3,1,00197,0,03,033,850,'IS 595                  ',,'MD 197            ','1.43 MILES S OF MD 450   ',99.99,2.655,,,,00000000,000000000,8,3,01,01,14,1990,8,8,30850,2002,5,42.1,2,21,0,1,1,1,1,5,N,0,0,A,1,1,4,02,0,00,2,0,99.9,45.1,91.1,0,0,36.6,38.4,99.99,H,5.1,H,12.2,6.1,7,7,7,N,N,2,44.1,2,32.4,7,9,7,5,N,7,,,0,606,24,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,1,,0,1,1,8,1,8,0,1,Y,N,33770,2022,,N,4/16/2007,B,Z ,,,,,,,,,0,,82.7,0
24,100000160087010,1,1,1,00595,0,03,033,0,'NORFOLK SO RR/COLLING BR',,'IS 595            ','0.47 MILE WEST OF MD 197 ',99.99,9.992,,,,38570000,076450600,2,3,01,01,11,1992,9,0,107825,2002,5,53,2,61,0,1,1,1,1,5,0,0,0,A,1,7,4,02,0,00,4,0,28.4,17.4,62.8,0,0,32.9,56.1,99.99,R,7.03,R,3.7,0,7,7,6,8,N,2,32.4,2,32.4,6,4,5,5,N,8,,,,1205,24,N  ,N  ,N  ,,,,,,,,,,,1,N,2,,1,,0,1,1,0,1,8,1,5,Y,8,128130,2022,,N,4/16/2007,B,Z ,,,,,,,,,0,,78.8,0
24,100000160088010,1,3,1,00950,0,03,033,0,'IS 595                  ',,'MD 950D           ','AT IS 595                ',99.99,3.202,,,,00000000,000000000,3,3,01,01,17,1989,2,6,1270,2002,5,7.3,0,10,0,1,1,1,1,5,N,0,0,A,1,1,4,02,0,00,2,0,13.4,35.4,72.2,0,0,13.4,14.6,99.99,H,5.28,H,10.4,6.3,7,7,7,N,N,2,44.1,2,32.4,7,8,7,5,N,8,,,,806,24,N  ,N  ,N  ,,,,,,,2000,,,,0,N,2,,0,,0,1,1,8,1,8,0,1,Y,N,1498,2022,,N,4/16/2007,B,Z ,,,,,,,,,0,,99.8,0
24,100000160089013,1,1,1,00595,0,03,033,0,'MD 193                  ',,'IS 595 EB         ','2.52 MILES EAST OF MD 704',99.99,5.696,,,,38563600,076475400,2,3,01,01,11,1955,3,2,53913,2002,5,17.4,0,6,0,1,1,1,1,5,N,0,0,A,1,1,3,02,0,00,4,0,17.3,16.8,54.9,0,0,17.4,18.3,99.99,H,4.87,H,2,1.9,7,5,6,N,N,2,32.4,2,32.4,5,7,4,5,N,7,35,1,54.9,406,24,N  ,N  ,N  ,,,,649,65,714,,,,,1,R,1,,1,,1985,1,1,0,1,8,1,1,Y,N,64065,2022,,N,4/16/2007,B,Z ,,,,,,,,,0,,79,0
24,100000160089014,1,1,1,00595,0,03,033,0,'MD 193                  ',,'IS 595 WB         ','2.52 MILES EAST OF MD 704',99.99,5.696,,,,38563600,076475400,2,3,01,01,11,1955,3,2,53913,2002,5,17.4,0,6,0,1,1,1,1,5,N,0,0,A,1,1,3,02,0,00,4,0,17.3,16.8,54.9,0,0,17.4,18.3,99.99,H,4.97,H,2,1.9,7,5,6,N,N,2,32.4,2,32.4,5,7,4,5,N,7,35,1,54.9,406,24,N  ,N  ,N  ,,,,649,65,714,,,,,1,L,1,,1,,1985,1,1,0,1,8,1,1,Y,N,64065,2022,,N,4/16/2007,B,Z ,,,,,,,,,0,,79,0
24,100000160090013,1,1,1,00595,0,03,033,0,'FOLLY BRANCH            ',,'IS 595 EB         ','1.11 MILES WEST OF MD 193',99.99,3.91,,,,38564800,076490600,2,3,01,01,11,1955,3,0,53913,2002,5,17.4,0,0,0,1,1,1,1,5,0,0,0,A,1,5,3,02,0,00,3,0,17.3,8.2,25.9,0,0,17.4,18.3,99.99,N,0,N,99.9,0,7,6,6,7,N,2,32.4,2,32.4,6,7,N,5,8,8,,,,406,24,N  ,N  ,N  ,,,,,,,2000,,,,1,R,1,,1,,1985,1,1,0,1,8,1,5,Y,8,64065,2022,,N,4/16/2007,B,Z ,,H120,000S925,0,14,14,,,0,,93,0
24,100000160090014,1,1,1,00595,0,03,033,0,'FOLLY BRANCH            ',,'IS 595 WB         ','1.11 MILES WEST OF MD 193',99.99,3.91,,,,38564800,076490600,2,3,01,01,11,1955,3,0,53913,2002,5,17.4,0,0,0,1,1,1,1,5,0,0,0,A,1,5,3,02,0,00,3,0,17.3,8.2,25.9,0,0,17.4,18.3,99.99,N,0,N,99.9,0,7,5,5,7,N,2,32.4,2,32.4,5,7,N,5,9,8,,,,406,24,N  ,N  ,N  ,,,,,,,2000,,,,1,L,1,,1,,1985,1,1,0,1,8,1,5,Y,8,64065,2022,,N,4/16/2007,B,Z ,,,,,,,,,0,,81.2,0
24,100000160091010,1,3,1,0950C,0,03,033,0,'IS 595                  ',,'MD 950C           ','0.13 M S OF FORBES BL'VD ',99.99,0.998,,,,38571200,076494800,16,3,01,01,17,1991,2,7,2780,2002,5,13.4,0,0,0,1,1,1,1,5,0,0,0,A,1,1,1,02,0,00,2,0,13.4,35.4,71.9,0,0,13.4,14.6,99.99,H,5.15,H,13.4,13.4,7,7,8,N,N,2,32.4,2,32.4,7,7,7,5,N,9,,,,506,24,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,0,,0,1,2,1,1,8,0,1,Y,N,3280,2022,,N,4/16/2007,B,Z ,,,,,,,,,0,,97.9,0
24,100000160092010,1,1,1,00595,0,03,033,0,'MD 704                  ',,'IS 595            ','0.73 MILE EAST OF IS 95  ',99.99,1.641,,,,38564800,076504200,2,3,01,01,11,1955,10,4,107825,2002,5,50.6,3,57,0,1,1,1,1,5,N,0,0,A,1,1,3,02,0,00,4,0,4.4,25.9,91.7,0,0,49.7,51.6,99.99,H,4.95,H,3.7,1.8,7,6,6,N,N,2,32.4,2,32.4,6,9,6,5,N,8,,,,306,24,N  ,N  ,N  ,,,,,,,2000,,,,1,N,2,,1,,1990,1,1,0,1,7,1,1,Y,N,114104,2022,,N,4/16/2007,B,Z ,,,,,,,,,0,,82.3,0
24,100000160093020,1,4,1,03137,0,03,033,0,'BEAVERDAM CREEK         ',,'SERVICE ROAD      ','',99.99,1.368,,,,00000000,000000000,16,3,01,01,19,1958,1,0,1020,1994,5,7.3,0,46,0,N,N,N,N,5,0,0,0,A,1,5,1,19,0,00,0,0,7.3,0,42.4,0,0,0,0,99.99,N,0,N,99.9,0,N,N,N,6,7,2,32.4,2,32.4,7,N,N,5,7,7,,,,307,24,N  ,N  ,N  ,,,,,,,2000,,,,0,N,1,,0,,0,N,N,N,N,5,0,5,Y,8,1203,2012,,N,4/16/2007,B,Z ,,,,,,,,,0,*,99.2,0
24,100000160095010,1,3,1,00004,0,03,033,0,'PATUXENT RIVER          ',,'MD 4 EBR          ','ON ANNE ARUNDEL CO LINE  ',99.99,0,,,,38484200,076424800,2,3,01,01,02,1959,2,0,27038,2002,5,11.6,0,0,0,1,1,1,1,5,0,0,0,A,1,5,4,02,0,00,3,0,11.5,24.7,75.3,0,0,11.6,12.6,99.99,N,0,N,99.9,0,8,8,7,8,N,2,60.3,2,35.1,7,7,N,5,8,8,35,1,75.3,905,24,N  ,Y48,N  ,,1003,,536,54,590,,,,,0,R,1,,1,,1996,1,1,0,1,4,0,5,Y,8,30695,2022,,N,4/16/2007,B,Z ,,3070,0094801,0,14,17,,,0,,97.5,0
24,100000160096010,1,3,1,00726,0,03,033,0,'MD 4                    ',,'MD 726            ','0.20 MILE SOUTH OF MD 4PA',99.99,0.129,,,,00000000,000000000,3,2,01,01,19,1959,2,4,2599,2002,5,7.9,0,6,0,1,1,1,1,5,N,0,0,A,1,1,3,02,0,00,4,0,7.9,23.5,67.4,0,0,7.9,9.5,99.99,H,4.87,H,3.7,11.2,7,7,7,N,N,2,32.4,2,32.4,7,3,6,5,N,8,35,1,67.4,706,24,N  ,N  ,N  ,,,,414,41,455,,,,,0,N,2,,0,,1986,1,1,0,1,8,0,1,Y,N,3066,2022,,N,4/16/2007,B,E ,,,,,,,,,2,,84.3,2
24,100000160097013,1,3,1,00004,0,03,033,0,'US 301                  ',,'MD 4 EBR          ','0.65 MILE SOUTH OF MD 717',99.99,2.301,,,,38484800,076441800,2,3,01,01,12,1959,3,6,26775,2002,5,13.7,0,18,0,1,1,1,1,5,N,0,0,A,1,1,3,02,0,00,4,0,13.7,21,63.4,0,0,13.7,14.7,99.99,H,4.74,H,2,5.9,7,6,5,N,N,2,32.4,2,32.4,5,4,4,5,N,8,35,1,63.4,706,24,N  ,N  ,N  ,,,,602,60,662,,,,,0,R,1,,1,,1986,1,1,0,1,8,1,1,Y,N,31545,2022,,N,4/16/2007,B,Z ,,,,,,,,,0,,82,0
24,100000160097014,1,3,1,00004,0,03,033,0,'US 301                  ',,'MD 4 WB           ','0.65 MILE SOUTH OF MD 717',99.99,2.301,,,,38484800,076441800,2,3,01,01,12,1959,3,6,26775,2002,5,13.7,0,16,0,1,1,1,1,5,N,0,0,A,1,1,3,02,0,00,4,0,13.7,21,64,0,0,13.7,14.7,99.99,H,4.82,H,2,5.9,7,5,6,N,N,2,32.4,2,32.4,5,4,4,5,N,8,35,1,64,706,24,N  ,N  ,N  ,,,,607,61,668,,,,,0,L,1,,1,,1986,1,1,0,1,8,1,1,Y,N,31545,2022,,N,4/16/2007,B,Z ,,,,,,,,,0,,82,0
24,100000160098043,1,3,1,00004,0,03,033,0,'NORFOLK SOUTHERN RR     ',,'MD 4 EB           ','0.21 MILE NORTH OF US 301',99.99,2.639,,,,38484800,076443000,2,3,01,01,12,1959,3,0,26775,2002,5,13.7,0,15,0,1,1,1,1,5,N,0,0,A,1,2,1,07,0,00,1,0,1.3,0,11,0,0,0,0,99.99,R,7.01,R,4,0,6,6,6,N,N,2,32.4,2,32.4,6,N,5,5,N,8,,,,306,24,N  ,N  ,N  ,,,,,,,2000,,,,0,R,1,,1,,0,1,6,0,0,8,1,1,Y,N,31545,2022,,N,4/16/2007,B,Z ,,,,,,,,,0,*,80.9,0
24,100000160098044,1,3,1,00004,0,03,033,0,'NORFOLK SOUTHERN RR     ',,'MD 4 WB           ','0.21 MILE NORTH OF US 301',99.99,2.639,,,,38484800,076443000,2,3,01,01,12,1959,2,0,26775,2002,5,13.7,0,15,0,1,1,1,1,5,N,0,0,A,1,2,1,07,0,00,1,0,1.3,0,11,0,0,0,0,99.99,R,7.01,R,4,99.9,6,6,6,N,N,2,32.4,2,32.4,6,N,5,5,N,8,,,,306,24,N  ,N  ,N  ,,,,,,,2000,,,,0,L,1,,1,,0,1,6,0,0,8,1,1,Y,N,31545,2022,,N,4/16/2007,B,Z ,,,,,,,,,0,*,91.3,0
24,100000160099013,1,3,1,00004,0,03,033,0,'MD 717                  ',,'MD 4 EBR          ','0.65 MILE NORTH OF US 301',99.99,3.347,,,,38484800,076450000,2,3,01,01,12,1959,2,2,26775,2002,5,12.5,0,4,0,1,1,1,1,5,N,0,0,A,1,1,3,02,0,00,3,0,1.2,13.1,28,0,0,12.2,13.8,99.99,H,4.87,H,1.5,0,6,6,6,N,N,2,32.4,2,32.4,6,7,4,5,N,8,,,,306,24,N  ,N  ,N  ,,,,,,,2000,,,,0,R,1,,1,,0,1,6,0,0,8,1,1,Y,N,31545,2022,,N,4/16/2007,B,Z ,,,,,,,,,0,,95.4,0
24,100000160099014,1,3,1,00004,0,03,033,0,'MD 717                  ',,'MD 4 WBR          ','0.65 MILE NORTH OF US 301',99.99,3.347,,,,38484800,076450000,2,3,01,01,12,1959,2,2,26775,2002,5,12.5,0,4,0,1,1,1,1,5,N,0,0,A,1,1,3,02,0,00,3,0,1.2,13.1,28,0,0,12.2,13.8,99.99,H,4.87,H,1.5,0,6,6,6,N,N,2,32.4,2,32.4,6,7,4,5,N,8,,,,306,24,N  ,N  ,N  ,,,,,,,2000,,,,0,L,1,,1,,0,1,6,0,0,8,1,1,Y,N,31545,2022,,N,4/16/2007,B,Z ,,,,,,,,,0,,95.4,0
24,100000160100013,1,3,1,00004,0,03,033,0,'WESTERN BRANCH          ',,'MD 4 EB           ','0.18 MILE NORTH OF MD 717',99.99,3.636,,,,38484200,076451200,2,3,01,01,12,1959,3,0,26775,2002,5,12.5,0,23,0,1,1,1,1,5,0,0,0,A,1,5,4,02,0,00,3,0,12.4,25.9,75,0,0,12.5,13.5,99.99,N,0,N,99.9,0,8,8,8,8,N,2,32.4,2,32.4,8,4,N,5,9,8,31,1,74.7,1205,24,N  ,N  ,N  ,,,,1064,106,1170,,,,,0,R,1,,1,,2000,1,1,3,1,8,1,5,Y,8,31545,2022,,N,4/16/2007,B,K*,,Q100,2591041,0,11,11,,,0,,79.9,0
24,100000160100014,1,3,1,00004,0,03,033,0,'WESTERN BRANCH          ',,'MD 4 WB           ','0.18 MILE NORTH OF MD 717',99.99,3.636,,,,38484200,076451200,2,3,01,01,12,1959,3,0,26775,2002,5,12.5,0,23,0,1,1,1,1,5,0,0,0,A,1,5,4,02,0,00,3,0,12.4,25.9,75,0,0,12.5,13.5,99.99,N,0,N,99.9,0,8,8,8,8,N,2,32.4,2,32.4,8,4,N,5,9,8,31,1,74.7,1205,24,N  ,N  ,N  ,,,,1064,106,1170,,,,,0,L,1,,1,,2000,1,1,3,1,8,1,5,Y,8,31545,2022,,N,4/16/2007,B,K*,,Q100,2591041,0,11,11,,,0,,79.9,0
24,100000160101010,1,4,1,01212,0,03,033,0,'MD 4                    ',,'OLD CRAIN HWY     ','OLD CRAIN HWY @ MD 4     ',99.99,2.703,,,,00000000,000000000,3,3,01,01,12,1988,2,4,6975,2002,5,9.1,0,25,0,1,1,1,1,5,N,0,0,A,5,1,4,02,0,00,2,0,9.1,35.1,71.6,0,1.5,9.1,11.5,99.99,H,5.2,H,4.9,11.1,7,7,7,N,N,2,32.4,2,32.4,7,4,6,5,N,8,,,,506,24,N  ,N  ,N  ,,,,,,,2000,,,,0,N,2,,0,,0,1,1,0,1,5,0,1,Y,N,8042,2022,,N,4/16/2007,B,Z ,,,,,,,,,0,,81.8,0
